Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,daily_return,price_range,date_only
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400,TSLA,0.01753910755951127,6.3466796875,2021-10-22
2021-10-25,316.84332275390625,348.3399963378906,314.73333740234375,341.6199951171875,341.6199951171875,188556300,TSLA,0.12661598362581983,33.606658935546875,2021-10-25
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,339.4766540527344,187245000,TSLA,-0.006274050392506725,31.16668701171875,2021-10-26
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500,TSLA,0.019078438805710585,13.366668701171875,2021-10-27
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600,TSLA,0.03775074872979922,8.933349609375,2021-10-28
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,TSLA,0.03431629436179362,14.0,2021-10-29
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,TSLA,0.0849102277797451,30.36334228515625,2021-11-01
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400,TSLA,-0.03027499529203259,20.86334228515625,2021-11-02
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,TSLA,0.03571673801973452,20.92333984375,2021-11-03
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,TSLA,0.013222297879683653,8.83001708984375,2021-11-04
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,TSLA,-0.006358169933862068,10.62335205078125,2021-11-05
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.6466674804687,387.6466674804687,100337100,TSLA,-0.04840070953386322,21.333343505859375,2021-11-08
2021-11-09,391.2000122070313,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400,TSLA,-0.11990303254359835,54.32666015625,2021-11-09
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,355.98333740234375,128408100,TSLA,0.043429451929624774,30.263336181640625,2021-11-10
2021-11-11,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,354.5033264160156,67189800,TSLA,-0.004157528824601631,16.763336181640625,2021-11-11
2021-11-12,349.1666564941406,351.5,339.73333740234375,344.47332763671875,344.47332763671875,76719300,TSLA,-0.02829310201599211,11.76666259765625,2021-11-12
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,TSLA,-0.01938224449936754,17.7933349609375,2021-11-15
2021-11-16,334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,351.57666015625,79627200,TSLA,0.04079376842602822,18.339996337890625,2021-11-16
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,TSLA,0.032501208284666294,21.379974365234375,2021-11-17
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,TSLA,0.006767610267700563,12.32666015625,2021-11-18
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,TSLA,0.03710391800920432,15.339996337890625,2021-11-19
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,TSLA,0.017422122080461122,23.17333984375,2021-11-22
2021-11-23,389.1700134277344,393.5,354.23333740234375,369.6766662597656,369.6766662597656,108515100,TSLA,-0.041352932727292124,39.26666259765625,2021-11-23
2021-11-24,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,TSLA,0.006284772484400847,23.589996337890625,2021-11-24
2021-11-26,366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,360.6400146484375,35042700,TSLA,-0.030537595031082,9.259979248046875,2021-11-26
2021-11-29,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,TSLA,0.050900227900227524,14.160003662109375,2021-11-29
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,TSLA,0.006833823403773698,16.66668701171875,2021-11-30
2021-12-01,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,TSLA,-0.04346763456194869,27.3599853515625,2021-12-01
2021-12-02,366.3533325195313,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,TSLA,-0.00949773919092467,18.7833251953125,2021-12-02
2021-12-03,361.5966796875,363.5266723632813,333.4033203125,338.3233337402344,338.3233337402344,92322000,TSLA,-0.06419876077133224,30.123352050781307,2021-12-03
2021-12-06,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,TSLA,-0.005872086315763081,23.71331787109375,2021-12-06
2021-12-07,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,TSLA,0.04235837141187604,10.28668212890625,2021-12-07
2021-12-08,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,TSLA,0.016363195584229162,13.12664794921875,2021-12-08
2021-12-09,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,TSLA,-0.06095644581905246,20.0433349609375,2021-12-09
2021-12-10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,TSLA,0.013179927022311633,12.816650390625,2021-12-10
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.13665771484375,322.13665771484375,78595500,TSLA,-0.04977243020772948,17.8599853515625,2021-12-13
2021-12-14,315.0,322.13665771484375,310.0,319.5033264160156,319.5033264160156,70806300,TSLA,-0.008174578197676419,12.13665771484375,2021-12-14
2021-12-15,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,TSLA,0.018236618133556703,16.833343505859375,2021-12-15
2021-12-16,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,TSLA,-0.050277132790258694,24.376678466796875,2021-12-16
2021-12-17,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,TSLA,0.006095449446181567,17.2066650390625,2021-12-17
2021-12-20,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,TSLA,-0.03498927121736173,9.433349609375,2021-12-20
2021-12-21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,TSLA,0.04288056302579579,17.7933349609375,2021-12-21
2021-12-22,321.88665771484375,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,TSLA,0.07494705523716627,19.53668212890625,2021-12-22
2021-12-23,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,TSLA,0.05761886305530961,25.1400146484375,2021-12-23
2021-12-27,357.8900146484375,372.3333435058594,356.90667724609375,364.6466674804687,364.6466674804687,71145900,TSLA,0.025248391499066436,15.426666259765625,2021-12-27
2021-12-28,369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,TSLA,-0.005000275342793237,13.52667236328125,2021-12-28
2021-12-29,366.21331787109375,368.0,354.71331787109375,362.0633239746094,362.0633239746094,56154000,TSLA,-0.0020947102761840197,13.28668212890625,2021-12-29
2021-12-30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,TSLA,-0.014592268383646134,14.133331298828125,2021-12-30
2021-12-31,357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,352.260009765625,40733700,TSLA,-0.012668840823859995,9.13665771484375,2021-12-31
2022-01-03,382.5833435058594,400.3566589355469,378.6799926757813,399.9266662597656,399.9266662597656,103931400,TSLA,0.1353166841897706,21.676666259765568,2022-01-03
2022-01-04,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,TSLA,-0.041832696836128,28.316650390625,2022-01-04
2022-01-05,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,TSLA,-0.05347121367683638,29.77667236328125,2022-01-05
2022-01-06,359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,TSLA,-0.02152337383085412,22.5,2022-01-06
2022-01-07,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,TSLA,-0.035446567451716815,23.643341064453125,2022-01-07
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,TSLA,0.03034195341380186,26.366668701171875,2022-01-10
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,TSLA,0.005935024657598653,12.34332275390625,2022-01-11
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,TSLA,0.039289748931841784,14.083343505859375,2022-01-12
2022-01-13,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,TSLA,-0.06749107331435766,29.686676025390625,2022-01-13
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,TSLA,0.017497758575059086,12.873321533203125,2022-01-14
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,TSLA,-0.01819724123253097,18.243316650390625,2022-01-18
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,TSLA,-0.0338278969185718,19.8900146484375,2022-01-19
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,TSLA,0.0006227038828787723,15.88665771484375,2022-01-20
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,TSLA,-0.05256606712507206,21.350006103515625,2022-01-21
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,TSLA,-0.014726129872195681,27.3466796875,2022-01-24
2022-01-25,304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,TSLA,-0.012473124842489969,16.01666259765625,2022-01-25
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,TSLA,0.02069905258271132,27.230010986328125,2022-01-26
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,TSLA,-0.11554175561970448,35.46331787109375,2022-01-27
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,TSLA,0.020805692766870276,21.83001708984375,2022-01-28
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,TSLA,0.10677611383930952,25.313323974609375,2022-01-31
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,TSLA,-0.0058395266373975074,12.9000244140625,2022-02-01
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.88665771484375,301.88665771484375,66792900,TSLA,-0.02747919159891432,14.029998779296875,2022-02-02
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,TSLA,-0.016032495024879134,18.826690673828125,2022-02-03
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,TSLA,0.03611110968421327,18.443328857421875,2022-02-04
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,TSLA,-0.01730718642133755,15.02001953125,2022-02-07
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,TSLA,0.0161571905234128,10.496673583984375,2022-02-08
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,TSLA,0.010845920427172029,8.756683349609375,2022-02-09
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,TSLA,-0.029452771017468238,15.703338623046875,2022-02-10
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,TSLA,-0.04925102969626416,21.753326416015625,2022-02-11
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,TSLA,0.01832566437213501,15.24334716796875,2022-02-14
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,TSLA,0.053290764282768466,9.873321533203125,2022-02-15
2022-02-16,304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,307.7966613769531,51294300,TSLA,0.0010407532409399955,8.40667724609375,2022-02-16
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,TSLA,-0.05094269900666093,14.79998779296875,2022-02-17
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,TSLA,-0.022103035296720752,16.41998291015625,2022-02-18
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,TSLA,-0.04136624223452856,18.5433349609375,2022-02-22
2022-02-23,276.80999755859375,278.4333190917969,253.52000427246097,254.67999267578125,254.67999267578125,95256900,TSLA,-0.06997917599526948,24.91331481933591,2022-02-23
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,TSLA,0.04807345500262783,34.16001892089844,2022-02-24
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,TSLA,0.011364031324829549,12.366668701171875,2022-02-25
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,TSLA,0.07477746853358713,20.7166748046875,2022-02-28
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,TSLA,-0.006962143345558558,12.033355712890625,2022-03-01
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,TSLA,0.01795529711451649,14.07000732421875,2022-03-02
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,TSLA,-0.04614210448825773,17.946685791015625,2022-03-03
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,TSLA,-0.0011915196265851469,10.163330078125,2022-03-04
2022-03-07,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,268.1933288574219,72494100,TSLA,-0.04021280504200253,20.5233154296875,2022-03-07
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,TSLA,0.02463394210323222,22.606658935546875,2022-03-08
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,TSLA,0.04193357517885765,9.51666259765625,2022-03-09
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,TSLA,-0.024063755330148706,14.696685791015625,2022-03-10
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,TSLA,-0.0512345859010529,16.676666259765625,2022-03-11
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,TSLA,-0.036436802368687404,14.886657714843722,2022-03-14
2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,TSLA,0.046348355546253384,16.333343505859375,2022-03-15
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,TSLA,0.047812040425278646,13.24664306640625,2022-03-16
2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,TSLA,0.037335010469022656,16.426666259765625,2022-03-17
2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,TSLA,0.03876779427650434,13.486663818359375,2022-03-18
2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,TSLA,0.017417963888751054,11.91998291015625,2022-03-21
2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,TSLA,0.07905243778179138,25.3699951171875,2022-03-22
2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,TSLA,0.005161136057840299,21.433319091796875,2022-03-23
2022-03-24,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,TSLA,0.014823128420135223,11.89666748046875,2022-03-24
2022-03-25,336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,TSLA,-0.003234937980317265,8.160003662109375,2022-03-25
2022-03-28,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,TSLA,0.0803450783611821,14.759979248046875,2022-03-28
2022-03-29,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,TSLA,0.007079858095940583,13.88665771484375,2022-03-29
2022-03-30,363.7233276367187,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,TSLA,-0.00507475414515135,9.98333740234375,2022-03-30
2022-03-31,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,TSLA,-0.014981813142339484,8.83331298828125,2022-03-31
2022-04-01,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,TSLA,0.006486599368272561,9.3699951171875,2022-04-01
2022-04-04,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,TSLA,0.05611341298759176,25.7933349609375,2022-04-04
2022-04-05,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,TSLA,-0.047308971544201106,21.856689453125,2022-04-05
2022-04-06,357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,348.586669921875,89348400,TSLA,-0.041694894294368345,17.0999755859375,2022-04-06
2022-04-07,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,TSLA,0.010996816105212748,18.350006103515625,2022-04-07
2022-04-08,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,TSLA,-0.03004944796541842,8.66668701171875,2022-04-08
2022-04-11,326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,325.30999755859375,59357100,TSLA,-0.048328086073804455,11.27667236328125,2022-04-11
2022-04-12,332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,328.98333740234375,65976000,TSLA,0.011291813566499442,14.86334228515625,2022-04-12
2022-04-13,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,TSLA,0.03588835603591267,17.71331787109375,2022-04-13
2022-04-14,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,TSLA,-0.03655231880843268,10.17333984375,2022-04-14
2022-04-18,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,TSLA,0.019583733431163042,13.836669921875,2022-04-18
2022-04-19,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,TSLA,0.023758093445249484,13.203338623046875,2022-04-19
2022-04-20,343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,325.73333740234375,70711200,TSLA,-0.04955503671370076,19.58331298828125,2022-04-20
2022-04-21,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,336.260009765625,105416400,TSLA,0.03231684066245499,31.933319091796875,2022-04-21
2022-04-22,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,TSLA,-0.003697576672395231,13.616668701171875,2022-04-22
2022-04-25,326.3233337402344,336.2066650390625,325.1000061035156,332.67333984375,332.67333984375,68341200,TSLA,-0.006994645387893739,11.106658935546875,2022-04-25
2022-04-26,331.80999755859375,333.3333435058594,291.6666564941406,292.1400146484375,292.1400146484375,136133700,TSLA,-0.12184121881948873,41.66668701171875,2022-04-26
2022-04-27,299.52667236328125,306.0,292.4533386230469,293.836669921875,293.836669921875,76956300,TSLA,0.005807678470473254,13.546661376953125,2022-04-27
2022-04-28,299.99334716796875,300.0,273.8999938964844,292.5033264160156,292.5033264160156,124948500,TSLA,-0.004537702888526063,26.100006103515625,2022-04-28
2022-04-29,300.75,311.4666748046875,290.0,290.2533264160156,290.2533264160156,88133100,TSLA,-0.007692220213591394,21.4666748046875,2022-04-29
2022-05-02,286.92333984375,302.1199951171875,282.6766662597656,300.9800109863281,300.9800109863281,75781500,TSLA,0.03695628471433299,19.443328857421875,2022-05-02
2022-05-03,301.05999755859375,308.02667236328125,296.1966552734375,303.0833435058594,303.0833435058594,63709500,TSLA,0.006988279761963367,11.83001708984375,2022-05-03
2022-05-04,301.3133239746094,318.5,295.09332275390625,317.5400085449219,317.5400085449219,81643800,TSLA,0.04769864576468552,23.40667724609375,2022-05-04
2022-05-05,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,291.09332275390625,92519100,TSLA,-0.08328615317548016,29.300018310546875,2022-05-05
2022-05-06,295.6666564941406,296.0,281.03668212890625,288.54998779296875,288.54998779296875,72903000,TSLA,-0.008737180698190294,14.96331787109375,2022-05-06
2022-05-09,278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,262.3699951171875,90810300,TSLA,-0.09072948807249681,21.49334716796875,2022-05-09
2022-05-10,273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,266.67999267578125,84401700,TSLA,0.016427173986372612,17.036651611328125,2022-05-10
2022-05-11,265.0,269.92333984375,242.3999938964844,244.6666717529297,244.6666717529297,97224600,TSLA,-0.08254582843646041,27.523345947265597,2022-05-11
2022-05-12,233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,242.6666717529297,140313000,TSLA,-0.008174386751047313,26.553329467773438,2022-05-12
2022-05-13,257.82666015625,262.45001220703125,250.52333068847656,256.5299987792969,256.5299987792969,92150700,TSLA,0.05712909369145702,11.926681518554688,2022-05-13
2022-05-16,255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,241.4566650390625,86098500,TSLA,-0.05875856161837267,16.889999389648438,2022-05-16
2022-05-17,249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,253.8699951171875,80236200,TSLA,0.05141017778952928,11.876663208007812,2022-05-17
2022-05-18,248.17333984375,253.5,233.60333251953125,236.60333251953125,236.60333251953125,87811800,TSLA,-0.06801379812405906,19.89666748046875,2022-05-18
2022-05-19,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,236.47332763671875,90296700,TSLA,-0.0005494634476534976,13.296676635742188,2022-05-19
2022-05-20,237.9966735839844,240.52667236328125,211.0,221.3000030517578,221.3000030517578,144973200,TSLA,-0.06416505716141863,29.52667236328125,2022-05-20
2022-05-23,218.33999633789065,226.65333557128903,212.68666076660156,224.96665954589844,224.96665954589844,88903500,TSLA,0.01656871415985961,13.966674804687472,2022-05-23
2022-05-24,217.8433380126953,217.97332763671875,206.8566741943359,209.3866729736328,209.3866729736328,89092500,TSLA,-0.06925464690507588,11.116653442382841,2022-05-24
2022-05-25,207.9499969482422,223.1066741943359,207.6699981689453,219.6000061035156,219.6000061035156,92139300,TSLA,0.048777379117957986,15.436676025390597,2022-05-25
2022-05-26,220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210935,235.91000366210935,106003200,TSLA,0.07427138936829314,21.669998168945312,2022-05-26
2022-05-27,241.0833282470703,253.26666259765625,240.1766662597656,253.2100067138672,253.2100067138672,89295000,TSLA,0.073333062537426,13.089996337890653,2022-05-27
2022-05-31,257.9466552734375,259.6000061035156,244.7433319091797,252.7533264160156,252.7533264160156,101914500,TSLA,-0.001803563389055407,14.856674194335938,2022-05-31
2022-06-01,251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,246.7899932861328,77247900,TSLA,-0.02359349020027346,13.686660766601562,2022-06-01
2022-06-02,244.1566619873047,264.2099914550781,242.0666656494141,258.3333435058594,258.3333435058594,93473100,TSLA,0.04677398003874078,22.143325805664034,2022-06-02
2022-06-03,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,234.51666259765625,112393800,TSLA,-0.09219359988526965,14.379989624023438,2022-06-03
2022-06-06,244.35333251953125,244.86666870117188,234.3500061035156,238.27999877929688,238.27999877929688,84204600,TSLA,0.0160472016783606,10.516662597656278,2022-06-06
2022-06-07,234.0,239.9966735839844,230.0933380126953,238.8866729736328,238.8866729736328,72808500,TSLA,0.0025460558898939833,9.903335571289091,2022-06-07
2022-06-08,240.086669921875,249.9633331298828,239.1766662597656,241.86666870117188,241.86666870117188,76210500,TSLA,0.012474516432601446,10.786666870117216,2022-06-08
2022-06-09,249.33999633789065,255.54666137695312,239.32666015625,239.7066650390625,239.7066650390625,96491400,TSLA,-0.008930555308462429,16.220001220703125,2022-06-09
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753903,232.22999572753903,97536600,TSLA,-0.031190911234383334,11.586669921875,2022-06-10
2022-06-13,223.1666717529297,226.63333129882812,214.6833343505859,215.73666381835935,215.73666381835935,102767400,TSLA,-0.07102153990705962,11.949996948242216,2022-06-13
